24440	1.02499	0.98606	1.02389	1.01643	1.02263	1.0167	1.01767	1.01939	1.01015	1.01472
24441	1.01569	0.98115	1.01699	1.00798	1.01573	1.00952	1.00961	1.01171	1.00407	1.00756
24442	1.00676	0.9769	1.00898	1.00212	1.00951	1.00245	1.00255	1.00559	0.99831	1.00082
24443	0.9985	0.97424	1.00267	0.9978	1.00257	0.99704	0.99719	0.99953	0.99107	0.99427
24444	0.99107	0.97203	0.9966	0.98952	0.99661	0.99109	0.99248	0.9925	0.98638	0.99062
24445	0.98602	0.9729	0.98985	0.98532	0.99159	0.98735	0.98823	0.98538	0.98351	0.9856
24446	0.98068	0.97216	0.98482	0.98005	0.98594	0.98411	0.98393	0.98248	0.98082	0.98215
24447	0.97704	0.97139	0.9811	0.97724	0.98087	0.97988	0.98051	0.97989	0.97896	0.97815
24448	0.97312	0.97307	0.97789	0.97657	0.97848	0.97668	0.97699	0.97545	0.97766	0.97523
24449	0.96833	0.97424	0.97535	0.97714	0.97808	0.97487	0.97551	0.97288	0.97531	0.97539
24450	0.9701	0.97577	0.97443	0.97619	0.97662	0.97468	0.97424	0.97117	0.97748	0.97504
24451	0.96771	0.97895	0.97394	0.97638	0.97613	0.97384	0.97391	0.97	0.97741	0.97544
24452	0.96762	0.98199	0.97386	0.97561	0.9757	0.97508	0.97605	0.97297	0.97794	0.97713
24453	0.97007	0.98368	0.97523	0.97685	0.97793	0.97676	0.977	0.97119	0.97886	0.97797
24454	0.97158	0.98694	0.97608	0.97866	0.97875	0.97857	0.97679	0.97492	0.98169	0.97842
24455	0.97159	0.99017	0.9779	0.98007	0.97917	0.9783	0.97868	0.97713	0.98437	0.97958
24456	0.97407	0.99189	0.97746	0.98241	0.98075	0.98054	0.9806	0.97848	0.9828	0.98159
24457	0.97661	0.99377	0.97964	0.98536	0.98272	0.98268	0.98284	0.98223	0.98884	0.98263
24458	0.98005	0.99663	0.98246	0.98724	0.98724	0.9851	0.98465	0.9836	0.99023	0.9859
24459	0.98117	1.00223	0.9853	0.9885	0.99028	0.98726	0.98624	0.98579	0.99371	0.98697
24460	0.98403	1.00364	0.98597	0.99032	0.98872	0.98963	0.98851	0.98755	0.99367	0.98972
24461	0.98628	1.00669	0.98888	0.99354	0.99321	0.99083	0.99034	0.99044	0.99406	0.99196
24462	0.9891	1.0113	0.98963	0.99621	0.9953	0.99332	0.99341	0.99323	0.99572	0.99484
24463	0.99196	1.01174	0.9925	0.99833	0.99516	0.99464	0.99589	0.99517	0.99825	0.9975
24464	0.99391	1.01591	0.99676	1.00056	1.0012	0.99618	1.00216	0.99774	1.002	0.99846
24465	0.99635	1.01668	0.9972	1.00339	1.00151	0.99943	1.00385	1.00129	1.00476	1.00177
24466	0.99965	1.01825	0.99953	1.00562	1.00421	1.00469	1.00482	1.00391	1.00493	1.00231
