centralRing1_Shift centralRing2_Shift sideRings1_Elong sideRings1_Shift sideRings2_Elong sideRings2_Shift
-0.25025125628140704 0.4170854271356784 0.4170854271356784 0.4170854271356784 -0.25025125628140704 -0.25025125628140704
-0.25175879396984924 0.41959798994974873 0.41959798994974873 0.41959798994974873 -0.25175879396984924 -0.25175879396984924
-0.25326633165829143 0.4221105527638191 0.4221105527638191 0.4221105527638191 -0.25326633165829143 -0.25326633165829143
-0.2547738693467337 0.42462311557788945 0.42462311557788945 0.42462311557788945 -0.2547738693467337 -0.2547738693467337
-0.2562814070351759 0.4271356783919598 0.4271356783919598 0.4271356783919598 -0.2562814070351759 -0.2562814070351759
-0.2577889447236181 0.4296482412060302 0.4296482412060302 0.4296482412060302 -0.2577889447236181 -0.2577889447236181
-0.25929648241206027 0.4321608040201005 0.4321608040201005 0.4321608040201005 -0.25929648241206027 -0.25929648241206027
-0.2608040201005025 0.43467336683417085 0.43467336683417085 0.43467336683417085 -0.2608040201005025 -0.2608040201005025
-0.2623115577889447 0.4371859296482412 0.4371859296482412 0.4371859296482412 -0.2623115577889447 -0.2623115577889447
-0.2638190954773869 0.4396984924623116 0.4396984924623116 0.4396984924623116 -0.2638190954773869 -0.2638190954773869
-0.26532663316582916 0.44221105527638194 0.44221105527638194 0.44221105527638194 -0.26532663316582916 -0.26532663316582916
-0.26683417085427136 0.44472361809045224 0.44472361809045224 0.44472361809045224 -0.26683417085427136 -0.26683417085427136
-0.26834170854271355 0.4472361809045226 0.4472361809045226 0.4472361809045226 -0.26834170854271355 -0.26834170854271355
-0.26984924623115575 0.44974874371859297 0.44974874371859297 0.44974874371859297 -0.26984924623115575 -0.26984924623115575
-0.271356783919598 0.45226130653266333 0.45226130653266333 0.45226130653266333 -0.271356783919598 -0.271356783919598
-0.2728643216080402 0.4547738693467337 0.4547738693467337 0.4547738693467337 -0.2728643216080402 -0.2728643216080402
-0.2743718592964824 0.457286432160804 0.457286432160804 0.457286432160804 -0.2743718592964824 -0.2743718592964824
-0.2758793969849246 0.45979899497487436 0.45979899497487436 0.45979899497487436 -0.2758793969849246 -0.2758793969849246
-0.27738693467336684 0.4623115577889447 0.4623115577889447 0.4623115577889447 -0.27738693467336684 -0.27738693467336684
-0.27889447236180903 0.4648241206030151 0.4648241206030151 0.4648241206030151 -0.27889447236180903 -0.27889447236180903
-0.2804020100502513 0.46733668341708545 0.46733668341708545 0.46733668341708545 -0.2804020100502513 -0.2804020100502513
-0.2819095477386934 0.46984924623115576 0.46984924623115576 0.46984924623115576 -0.2819095477386934 -0.2819095477386934
-0.2834170854271357 0.4723618090452261 0.4723618090452261 0.4723618090452261 -0.2834170854271357 -0.2834170854271357
-0.28492462311557787 0.4748743718592965 0.4748743718592965 0.4748743718592965 -0.28492462311557787 -0.28492462311557787
-0.2864321608040201 0.47738693467336685 0.47738693467336685 0.47738693467336685 -0.2864321608040201 -0.2864321608040201
-0.2879396984924623 0.4798994974874372 0.4798994974874372 0.4798994974874372 -0.2879396984924623 -0.2879396984924623
-0.2894472361809045 0.4824120603015075 0.4824120603015075 0.4824120603015075 -0.2894472361809045 -0.2894472361809045
-0.2909547738693467 0.4849246231155779 0.4849246231155779 0.4849246231155779 -0.2909547738693467 -0.2909547738693467
-0.29246231155778896 0.48743718592964824 0.48743718592964824 0.48743718592964824 -0.29246231155778896 -0.29246231155778896
-0.29396984924623115 0.4899497487437186 0.4899497487437186 0.4899497487437186 -0.29396984924623115 -0.29396984924623115
-0.29547738693467335 0.49246231155778897 0.49246231155778897 0.49246231155778897 -0.29547738693467335 -0.29547738693467335
-0.2969849246231156 0.49497487437185933 0.49497487437185933 0.49497487437185933 -0.2969849246231156 -0.2969849246231156
-0.2984924623115578 0.49748743718592964 0.49748743718592964 0.49748743718592964 -0.2984924623115578 -0.2984924623115578
-0.3 0.5 0.5 0.5 -0.3 -0.3
