energy 117 130 140 150 163 173 180 190 200 210 220 230 240 260 280 300
7728 1.36768 1.36654 1.36531 1.3432 1.30504 1.31263 1.28241 1.25202 1.23589 1.2115 1.19427 1.19564 1.20676 1.1644 1.24272 1.20242
7728.25 1.35809 1.35992 1.36085 1.33396 1.29741 1.29997 1.26836 1.24186 1.22309 1.19962 1.18362 1.18249 1.19216 1.14875 1.22743 1.18352
7728.5 1.34999 1.35424 1.35035 1.32835 1.29147 1.29082 1.26019 1.23235 1.21067 1.18697 1.17212 1.17017 1.18159 1.1374 1.2159 1.16554
7728.75 1.34363 1.3468 1.34263 1.32015 1.2831 1.28241 1.25213 1.2224 1.20031 1.17543 1.16082 1.15809 1.17229 1.12689 1.20624 1.14957
7729 1.33733 1.3389 1.33717 1.30987 1.27247 1.27574 1.24398 1.21194 1.19449 1.16759 1.15093 1.14219 1.16336 1.11648 1.19373 1.14685
7729.25 1.33115 1.33034 1.32704 1.29919 1.2635 1.26362 1.23355 1.19894 1.18477 1.15747 1.13849 1.12667 1.1527 1.10412 1.18088 1.15252
7729.5 1.32393 1.32171 1.31653 1.2884 1.25477 1.24749 1.22149 1.18556 1.17262 1.14544 1.12337 1.11197 1.13909 1.08932 1.16737 1.14295
7729.75 1.31599 1.313 1.30822 1.27739 1.24518 1.23823 1.21081 1.1802 1.15937 1.13444 1.11335 1.10175 1.12791 1.07863 1.15607 1.13089
7730 1.30654 1.30132 1.29982 1.26615 1.23405 1.22985 1.20006 1.17169 1.14704 1.12387 1.10479 1.09423 1.11793 1.06922 1.14641 1.11482
7730.25 1.29563 1.28859 1.29131 1.25464 1.22081 1.22104 1.18811 1.15737 1.13839 1.11483 1.09718 1.08355 1.10464 1.05684 1.13073 1.10423
7730.5 1.27937 1.27907 1.27882 1.2436 1.2119 1.21167 1.17716 1.14536 1.12799 1.1055 1.08816 1.07379 1.09281 1.04344 1.11526 1.09878
7730.75 1.26606 1.26868 1.26511 1.23261 1.20456 1.20171 1.1673 1.13458 1.11595 1.09582 1.0769 1.06809 1.08523 1.02807 1.105 1.09266
7731 1.25579 1.25646 1.25233 1.22015 1.19374 1.18861 1.15954 1.12572 1.10662 1.08619 1.06571 1.06209 1.07576 1.01496 1.09682 1.08589
7731.25 1.24468 1.24759 1.24009 1.20952 1.18257 1.1751 1.15204 1.11799 1.09824 1.07678 1.05454 1.05581 1.06487 1.00308 1.09096 1.07528
7731.5 1.23351 1.24074 1.22885 1.20212 1.17069 1.16758 1.14086 1.11333 1.09261 1.07187 1.04823 1.04821 1.05907 0.99948 1.0836 1.06011
7731.75 1.2239 1.2293 1.21884 1.19564 1.16139 1.1601 1.13147 1.10901 1.08551 1.06629 1.04265 1.04058 1.05331 0.99751 1.07479 1.03854
7732 1.21563 1.21808 1.2095 1.18963 1.15365 1.15266 1.12498 1.10497 1.07637 1.05942 1.0387 1.03473 1.0439 0.99907 1.05299 1.03023
7732.25 1.20943 1.2089 1.20219 1.18004 1.14709 1.14365 1.11612 1.09702 1.06833 1.05268 1.0339 1.02945 1.03665 0.99553 1.04245 1.02724
7732.5 1.20092 1.20167 1.1956 1.17124 1.14115 1.13388 1.10613 1.08915 1.06079 1.04601 1.02851 1.02494 1.03185 0.9877 1.05092 1.02824
7732.75 1.19136 1.19622 1.19089 1.16513 1.13703 1.13195 1.10555 1.08563 1.05879 1.04067 1.02469 1.02039 1.02925 0.98527 1.05425 1.02677
7733 1.18898 1.19313 1.18698 1.16109 1.13129 1.12942 1.10353 1.08099 1.0565 1.0363 1.02141 1.01588 1.02726 0.9836 1.05502 1.01981
7733.25 1.18555 1.19003 1.18372 1.1587 1.12404 1.12466 1.09708 1.07497 1.0536 1.03473 1.01961 1.01427 1.02421 0.98036 1.04936 1.0119
7733.5 1.17929 1.1831 1.17994 1.15548 1.12165 1.1198 1.09397 1.07198 1.05077 1.033 1.01847 1.01291 1.02162 0.97767 1.04389 1.00338
7733.75 1.17498 1.17865 1.17611 1.15273 1.12017 1.11486 1.09331 1.07018 1.04799 1.03115 1.01803 1.01209 1.01984 0.97568 1.03955 1.01172
7734 1.17205 1.17761 1.17243 1.15336 1.11762 1.11656 1.0925 1.07158 1.05058 1.02734 1.01858 1.00985 1.02072 0.97444 1.03513 1.0189
7734.25 1.17301 1.17647 1.17046 1.15355 1.11726 1.11808 1.09185 1.07161 1.05236 1.02361 1.01912 1.00674 1.02293 0.97349 1.03066 1.01573
7734.5 1.1744 1.17533 1.17058 1.15319 1.11999 1.11384 1.0921 1.06904 1.04909 1.02278 1.01641 1.00609 1.0209 0.97351 1.03319 1.01401
7734.75 1.17543 1.17769 1.17081 1.15085 1.12093 1.11194 1.09211 1.06888 1.04862 1.02371 1.01506 1.00525 1.01926 0.97489 1.0351 1.0137
7735 1.17607 1.17945 1.17092 1.1482 1.12116 1.11271 1.09186 1.07005 1.05085 1.0269 1.01593 1.00297 1.01927 0.97897 1.02813 1.01127
7735.25 1.17629 1.17992 1.16778 1.15271 1.12158 1.11571 1.0927 1.0688 1.05214 1.02748 1.01755 1.00276 1.01944 0.98073 1.0276 1.00862
7735.5 1.17679 1.18018 1.16769 1.15482 1.12199 1.11907 1.09383 1.068 1.05303 1.02707 1.01953 1.00453 1.01973 0.98113 1.03461 1.00853
7735.75 1.17741 1.1803 1.1734 1.1524 1.12237 1.1175 1.09436 1.06907 1.05235 1.02561 1.02014 1.00371 1.01952 0.98031 1.03579 1.00992
7736 1.17862 1.18358 1.17474 1.15368 1.12247 1.11723 1.09425 1.06885 1.05258 1.02561 1.02056 1.00278 1.0192 0.97988 1.03509 1.01349
7736.25 1.18026 1.18669 1.17362 1.15701 1.12238 1.11928 1.09302 1.06751 1.05416 1.0286 1.0206 1.00598 1.01872 0.98114 1.03356 1.00527
7736.5 1.18262 1.18797 1.17767 1.15633 1.12973 1.12041 1.0948 1.07164 1.05441 1.02847 1.01912 1.00759 1.01831 0.98102 1.02522 0.99201
7736.75 1.18626 1.19045 1.18109 1.15699 1.13604 1.12108 1.09811 1.07618 1.05409 1.02649 1.0165 1.00688 1.01797 0.97967 1.00458 0.99721
7737 1.19053 1.19409 1.18142 1.16261 1.13537 1.12028 1.09972 1.07642 1.05299 1.02779 1.01722 1.00574 1.01524 0.97981 1.00371 1.00207
7737.25 1.19403 1.19676 1.18353 1.16471 1.13495 1.12015 1.10136 1.0745 1.05287 1.02837 1.01769 1.00441 1.01192 0.97989 1.01341 1.00612
7737.5 1.19723 1.19919 1.18722 1.16377 1.13476 1.12218 1.10327 1.06968 1.0551 1.02548 1.0143 1.0062 1.01339 0.97716 1.01133 0.99484
7737.75 1.19967 1.20157 1.19011 1.16655 1.13391 1.1224 1.10411 1.0671 1.05583 1.02469 1.01158 1.00543 1.01356 0.9759 1.00933 0.97298
7738 1.20127 1.20311 1.19264 1.16996 1.13307 1.12114 1.10409 1.06545 1.0555 1.02589 1.00964 0.99854 1.01118 0.97671 1.00953 0.96812
7738.25 1.20221 1.20338 1.19387 1.17261 1.13403 1.12531 1.10426 1.06725 1.05031 1.02427 1.00646 0.99507 1.00783 0.9725 1.01013 0.96821
7738.5 1.20437 1.20623 1.19552 1.17374 1.13474 1.12939 1.10421 1.06886 1.04535 1.02219 1.00312 0.99392 1.00392 0.96634 1.01105 0.98034
7738.75 1.2068 1.21022 1.19774 1.17284 1.13507 1.12727 1.10271 1.07004 1.04414 1.02156 1.00342 0.99203 1.00175 0.96401 1.01281 0.98548
7739 1.2096 1.21229 1.20026 1.17462 1.13575 1.1266 1.10111 1.06741 1.04189 1.01997 1.00113 0.98933 0.99824 0.96134 1.0137 0.98317
7739.25 1.21101 1.21426 1.20284 1.17728 1.13659 1.12776 1.09935 1.0624 1.03851 1.017 0.99408 0.98356 0.9899 0.9579 1.00808 0.97398
7739.5 1.21074 1.21607 1.20199 1.17385 1.13608 1.12395 1.09599 1.06145 1.03546 1.01169 0.99024 0.97987 0.98347 0.95526 0.99778 0.96381
7739.75 1.21188 1.21406 1.20124 1.17248 1.13556 1.11855 1.09212 1.05992 1.03257 1.00542 0.98814 0.97842 0.97876 0.95313 0.98132 0.96539
7740 1.21342 1.20928 1.20068 1.17556 1.13506 1.11921 1.08965 1.0547 1.03054 1.00297 0.98244 0.9734 0.97388 0.9482 0.9787 0.96299
7740.25 1.21347 1.20885 1.19794 1.17572 1.13211 1.11807 1.08655 1.05127 1.02748 0.99937 0.97649 0.96729 0.96935 0.94254 0.98102 0.95387
7740.5 1.2123 1.20814 1.1938 1.17402 1.12735 1.11325 1.08215 1.0496 1.02264 0.993 0.97041 0.95999 0.96763 0.93516 0.97388 0.94641
7740.75 1.2088 1.20312 1.18953 1.16882 1.12899 1.11121 1.07877 1.04182 1.01663 0.98868 0.96523 0.95328 0.96439 0.92741 0.96327 0.93977
7741 1.2054 1.19718 1.18595 1.16308 1.12978 1.11086 1.076 1.03307 1.01001 0.98576 0.9608 0.94757 0.95902 0.91929 0.94531 0.93619
7741.25 1.20206 1.19021 1.18522 1.15657 1.12168 1.10378 1.07011 1.02961 1.00444 0.97933 0.95104 0.94434 0.95242 0.91253 0.9415 0.93179
7741.5 1.19684 1.18399 1.18096 1.1521 1.11556 1.09741 1.06431 1.02433 0.99846 0.97242 0.94079 0.94234 0.94532 0.90578 0.94651 0.92474
7741.75 1.19179 1.17812 1.17306 1.14969 1.11177 1.0958 1.05976 1.01618 0.99118 0.96535 0.93481 0.93288 0.9407 0.89505 0.94834 0.91983
7742 1.18779 1.17409 1.16836 1.1431 1.1039 1.08948 1.05519 1.00859 0.98431 0.95718 0.92834 0.92482 0.93551 0.88681 0.94529 0.91667
7742.25 1.18237 1.17004 1.16436 1.136 1.09499 1.0786 1.05059 1.00126 0.97779 0.94779 0.92122 0.92174 0.92902 0.88268 0.92443 0.92093
7742.5 1.17563 1.16599 1.15856 1.13501 1.09091 1.07393 1.04494 0.9979 0.97141 0.94534 0.9185 0.9154 0.92197 0.87987 0.91471 0.92488
7742.75 1.16961 1.16054 1.15057 1.13037 1.08712 1.07053 1.03898 0.9935 0.96497 0.94428 0.91751 0.90641 0.91456 0.87769 0.91611 0.91899
7743 1.16384 1.15434 1.13897 1.11976 1.08387 1.06498 1.0325 0.98606 0.958 0.9338 0.9128 0.90038 0.9107 0.8693 0.90169 0.90949
7743.25 1.15868 1.14537 1.13408 1.11241 1.07613 1.05993 1.02707 0.97808 0.95283 0.92505 0.90628 0.89463 0.90665 0.86133 0.88451 0.89534
7743.5 1.15264 1.13759 1.13248 1.10661 1.06586 1.05565 1.02327 0.96967 0.95003 0.91941 0.89564 0.88721 0.89981 0.85521 0.88188 0.87691
7743.75 1.14527 1.13417 1.12801 1.09808 1.05822 1.04502 1.01865 0.96661 0.93406 0.91426 0.8881 0.88282 0.89348 0.84866 0.88281 0.85733
7744 1.13736 1.12878 1.12165 1.09064 1.05155 1.03152 1.01366 0.96376 0.91366 0.90938 0.88264 0.88235 0.88771 0.84177 0.88944 0.85171
7744.25 1.12921 1.12163 1.11023 1.08643 1.04758 1.02844 1.00637 0.95746 0.91718 0.90451 0.87832 0.87616 0.8813 0.83551 0.88902 0.84718
7744.5 1.12444 1.11617 1.10368 1.08062 1.0428 1.02521 0.99891 0.95043 0.91782 0.89909 0.87371 0.86798 0.87488 0.82999 0.88521 0.84498
7744.75 1.11807 1.11088 1.10102 1.07354 1.0373 1.02104 0.99115 0.94254 0.91224 0.89195 0.86721 0.86534 0.87102 0.82827 0.88177 0.83792
7745 1.1076 1.10413 1.09293 1.06462 1.03121 1.01436 0.98479 0.93737 0.90479 0.88402 0.86146 0.8615 0.86658 0.82515 0.87747 0.82784
7745.25 1.10198 1.09713 1.08402 1.05638 1.02507 1.00578 0.97948 0.93305 0.89615 0.87541 0.85652 0.85504 0.86111 0.82023 0.87074 0.824
7745.5 1.09993 1.08976 1.07597 1.05403 1.01958 0.99774 0.97339 0.92596 0.89137 0.871 0.8512 0.84984 0.8567 0.81416 0.86446 0.8211
7745.75 1.08921 1.0809 1.06977 1.04914 1.01191 0.99029 0.96722 0.91985 0.88678 0.8673 0.84598 0.84546 0.85285 0.80769 0.85853 0.81948
7746 1.07789 1.07142 1.06596 1.041 1.00103 0.98552 0.96134 0.91568 0.88126 0.86235 0.8438 0.84144 0.84995 0.80316 0.85016 0.81239
7746.25 1.07002 1.06237 1.05953 1.03144 0.99337 0.9798 0.95579 0.91049 0.87571 0.85831 0.84114 0.83772 0.84642 0.79951 0.84072 0.79972
7746.5 1.06214 1.05402 1.05197 1.02143 0.98713 0.9729 0.95066 0.90467 0.87012 0.85552 0.83763 0.83505 0.8407 0.79777 0.82739 0.79972
7746.75 1.05424 1.04737 1.03651 1.01431 0.98376 0.96554 0.94343 0.89992 0.86599 0.85213 0.83597 0.83182 0.83716 0.79768 0.81985 0.80276
7747 1.04517 1.03922 1.02526 1.0074 0.97815 0.95815 0.93569 0.89536 0.86224 0.84848 0.83528 0.82801 0.83554 0.79867 0.8198 0.80161
7747.25 1.03573 1.02996 1.02326 1.00094 0.9667 0.95503 0.93365 0.89116 0.85822 0.84561 0.83029 0.82766 0.83319 0.79948 0.81989 0.79728
7747.5 1.02678 1.01846 1.01673 0.99417 0.95922 0.9512 0.93016 0.88692 0.85562 0.8424 0.82607 0.82804 0.83069 0.79931 0.82006 0.78758
7747.75 1.01827 1.00734 1.00723 0.98719 0.95472 0.94592 0.92373 0.88265 0.85549 0.83834 0.82521 0.82515 0.82832 0.7951 0.82109 0.79522
7748 1.01066 0.99984 1.00221 0.98021 0.94934 0.94235 0.9189 0.8778 0.85239 0.8374 0.82492 0.82321 0.82729 0.79286 0.82276 0.81163
7748.25 1.00146 0.99349 0.99666 0.97353 0.94411 0.93984 0.91504 0.87336 0.84773 0.83867 0.82514 0.82293 0.82822 0.79271 0.82584 0.82252
7748.5 0.9913 0.98852 0.98656 0.96813 0.94045 0.93315 0.91195 0.87508 0.84602 0.83652 0.82613 0.8217 0.82889 0.79522 0.82772 0.8309
7748.75 0.98334 0.98245 0.97774 0.96119 0.93583 0.92619 0.90874 0.87529 0.84481 0.83437 0.82722 0.81997 0.82944 0.79836 0.82882 0.83243
7749 0.97543 0.9759 0.97031 0.95262 0.93003 0.91985 0.90478 0.87298 0.84473 0.83464 0.82786 0.82442 0.82937 0.79946 0.82737 0.82824
7749.25 0.96694 0.96647 0.96147 0.94686 0.92455 0.91468 0.90042 0.86788 0.84311 0.83562 0.82888 0.82874 0.82934 0.80116 0.82817 0.81917
7749.5 0.96143 0.95861 0.95238 0.94206 0.91921 0.91071 0.89565 0.86139 0.84013 0.83743 0.83044 0.83156 0.82945 0.80394 0.83996 0.81248
7749.75 0.95679 0.95344 0.94541 0.93922 0.91447 0.91194 0.89383 0.86372 0.84449 0.83718 0.82973 0.83362 0.83079 0.80627 0.84047 0.80724
7750 0.94836 0.94631 0.94 0.93366 0.91037 0.91021 0.89195 0.8645 0.84566 0.8373 0.82963 0.83479 0.83285 0.80883 0.83398 0.80886
7750.25 0.93993 0.93917 0.93472 0.9279 0.90635 0.90604 0.8896 0.86485 0.84464 0.83807 0.83082 0.83564 0.8347 0.81186 0.83761 0.8129
7750.5 0.9315 0.93204 0.92943 0.92213 0.90232 0.90188 0.88726 0.8652 0.84362 0.83885 0.832 0.83648 0.83654 0.81488 0.84123 0.81697
7750.75 0.92307 0.92491 0.92415 0.91637 0.8983 0.89771 0.88491 0.86555 0.84259 0.83962 0.83319 0.83733 0.83838 0.8179 0.84486 0.82104
7751 0.91565 0.91792 0.91886 0.9106 0.89428 0.89354 0.88257 0.86591 0.84157 0.8404 0.83437 0.83817 0.84023 0.82092 0.84848 0.82511
7751.25 0.9115 0.91285 0.91347 0.9064 0.89167 0.89049 0.88072 0.86514 0.84255 0.84183 0.8361 0.83978 0.84265 0.82401 0.85227 0.82918
7751.5 0.90734 0.90778 0.90806 0.90259 0.88949 0.88846 0.87932 0.86389 0.84512 0.84394 0.83853 0.84346 0.84633 0.8272 0.85666 0.8358
7751.75 0.90318 0.9027 0.90264 0.89877 0.8873 0.88643 0.87792 0.86264 0.84768 0.84606 0.84097 0.84714 0.85001 0.8304 0.86106 0.84284
7752 0.89902 0.89763 0.89723 0.89495 0.88512 0.88439 0.87652 0.86138 0.85024 0.84817 0.84341 0.85083 0.8537 0.83359 0.86545 0.84988
7752.25 0.89495 0.89256 0.89181 0.89114 0.88294 0.88236 0.87512 0.86013 0.8528 0.85028 0.84584 0.85451 0.85738 0.83678 0.86984 0.85692
7752.5 0.89165 0.88904 0.88836 0.88755 0.87997 0.8805 0.87416 0.86004 0.85499 0.85238 0.84813 0.85795 0.8609 0.83995 0.87423 0.86396
7752.75 0.88834 0.88563 0.88588 0.88407 0.87654 0.8789 0.87389 0.86084 0.85667 0.85443 0.85005 0.85985 0.86363 0.84305 0.87865 0.86959
7753 0.88504 0.88222 0.8834 0.88059 0.87311 0.8773 0.87362 0.86164 0.85834 0.85648 0.85198 0.86175 0.86636 0.84616 0.88306 0.8747
7753.25 0.88173 0.87881 0.88092 0.87712 0.86969 0.8757 0.87335 0.86244 0.86002 0.85853 0.85391 0.86365 0.86909 0.84926 0.88748 0.8798
7753.5 0.87842 0.87539 0.87844 0.87364 0.86626 0.8741 0.87308 0.86324 0.8617 0.86058 0.85584 0.86555 0.87182 0.85236 0.89189 0.88491
7753.75 0.87451 0.87292 0.87659 0.87119 0.86466 0.87288 0.87306 0.86557 0.86338 0.86275 0.85802 0.86746 0.87459 0.85553 0.89631 0.89002
7754 0.87059 0.87068 0.87528 0.8696 0.86484 0.87276 0.87369 0.86986 0.86505 0.86532 0.86146 0.87066 0.8779 0.85916 0.90121 0.89492
7754.25 0.86666 0.86844 0.87396 0.86801 0.86501 0.87265 0.87433 0.87415 0.86672 0.86789 0.86489 0.87385 0.88122 0.86279 0.90613 0.89969
7754.5 0.86273 0.86619 0.87265 0.86642 0.86518 0.87253 0.87497 0.87844 0.86839 0.87045 0.86832 0.87705 0.88454 0.86642 0.91105 0.90446
7754.75 0.85881 0.86395 0.87134 0.86483 0.86536 0.87241 0.87561 0.88274 0.87006 0.87302 0.87176 0.88024 0.88786 0.87005 0.91597 0.90923
7755 0.85551 0.86173 0.87002 0.86324 0.86553 0.8723 0.87625 0.88703 0.87173 0.87559 0.87519 0.88343 0.89117 0.87368 0.92089 0.91399
7755.25 0.85387 0.85976 0.8671 0.86203 0.86481 0.87225 0.87712 0.88689 0.87342 0.87809 0.8782 0.88647 0.89437 0.87717 0.92581 0.91876
7755.5 0.85224 0.85779 0.86387 0.8609 0.86387 0.87225 0.87818 0.88514 0.87512 0.88052 0.88073 0.88913 0.89735 0.88046 0.93075 0.92279
7755.75 0.8506 0.85582 0.86064 0.85976 0.86293 0.87226 0.87923 0.88338 0.87682 0.88296 0.88325 0.89179 0.90032 0.88375 0.93568 0.92673
7756 0.84897 0.85385 0.85741 0.85863 0.862 0.87227 0.88029 0.88163 0.87852 0.8854 0.88578 0.89445 0.9033 0.88704 0.94061 0.93067
7756.25 0.84733 0.85187 0.85418 0.85749 0.86106 0.87227 0.88134 0.87987 0.88022 0.88784 0.88831 0.89712 0.90627 0.89033 0.94555 0.93461
7756.5 0.84587 0.85037 0.85135 0.85643 0.8602 0.87228 0.88239 0.87821 0.88192 0.89028 0.89083 0.89978 0.90925 0.89362 0.95048 0.93855
7756.75 0.84454 0.84958 0.85118 0.85588 0.8601 0.87449 0.88336 0.88 0.88445 0.89352 0.89356 0.90252 0.91252 0.89709 0.95417 0.94251
7757 0.84321 0.84878 0.851 0.85533 0.85999 0.87709 0.88431 0.88179 0.88707 0.89694 0.89636 0.90531 0.91597 0.90065 0.95684 0.94654
7757.25 0.84188 0.84799 0.85083 0.85478 0.85988 0.87968 0.88526 0.88357 0.8897 0.90035 0.89915 0.9081 0.91942 0.9042 0.95952 0.95057
7757.5 0.84056 0.84719 0.85066 0.85423 0.85978 0.88228 0.88621 0.88536 0.89232 0.90377 0.90194 0.91089 0.92287 0.90775 0.96219 0.9546
7757.75 0.83923 0.84639 0.85049 0.85368 0.85967 0.88487 0.88716 0.88715 0.89495 0.90719 0.90474 0.91369 0.92632 0.9113 0.96486 0.95863
7758 0.83854 0.84616 0.8506 0.85384 0.85989 0.88715 0.88826 0.88961 0.89764 0.91054 0.90761 0.91648 0.92977 0.91486 0.96753 0.96266
7758.25 0.83796 0.84618 0.85111 0.85497 0.86061 0.88751 0.89023 0.89351 0.90065 0.91331 0.91185 0.92016 0.93332 0.91939 0.9723 0.96665
7758.5 0.83738 0.8462 0.85161 0.85609 0.86133 0.88786 0.89219 0.8974 0.90365 0.91609 0.9161 0.92396 0.93688 0.92393 0.97748 0.97061
7758.75 0.83679 0.84622 0.85212 0.85721 0.86205 0.88822 0.89415 0.9013 0.90666 0.91886 0.92034 0.92775 0.94045 0.92846 0.98265 0.97457
7759 0.83621 0.84624 0.85262 0.85834 0.86277 0.88858 0.89612 0.90519 0.90966 0.92164 0.92458 0.93155 0.94401 0.93299 0.98783 0.97853
7759.25 0.83593 0.84626 0.85312 0.85946 0.86349 0.88894 0.89808 0.90909 0.91267 0.92441 0.92883 0.93534 0.94757 0.93752 0.993 0.98249
7759.5 0.83729 0.84667 0.85336 0.85954 0.86553 0.88986 0.90015 0.91173 0.91604 0.92745 0.93281 0.93901 0.95138 0.94151 0.99798 0.98645
7759.75 0.83866 0.84709 0.85349 0.85922 0.86817 0.89151 0.90234 0.91357 0.91983 0.93089 0.93631 0.94213 0.95603 0.94424 1.00161 0.99029
7760 0.84003 0.84751 0.85362 0.85891 0.87081 0.89316 0.90454 0.91541 0.92361 0.93433 0.93981 0.94525 0.96068 0.94698 1.00524 0.9941
7760.25 0.84139 0.84793 0.85374 0.85859 0.87345 0.89481 0.90674 0.91725 0.92739 0.93776 0.94331 0.94836 0.96533 0.94971 1.00888 0.9979
7760.5 0.84276 0.84834 0.85387 0.85827 0.8761 0.89646 0.90893 0.91909 0.93117 0.9412 0.94681 0.95148 0.96998 0.95244 1.01251 1.00171
7760.75 0.844 0.84887 0.85401 0.85797 0.87874 0.89811 0.91113 0.92093 0.93495 0.94464 0.95031 0.9546 0.97463 0.95517 1.01615 1.00551
7761 0.8451 0.8497 0.85607 0.86054 0.87992 0.90123 0.91381 0.92551 0.93802 0.94821 0.95374 0.95877 0.97871 0.95841 1.01985 1.00934
7761.25 0.84619 0.85052 0.85813 0.8631 0.88105 0.90491 0.91668 0.93039 0.94087 0.95183 0.95714 0.96412 0.98227 0.962 1.02364 1.01354
7761.5 0.84728 0.85134 0.86019 0.86567 0.88219 0.90859 0.91954 0.93527 0.94372 0.95546 0.96053 0.96946 0.98583 0.96558 1.02744 1.01775
7761.75 0.84837 0.85216 0.86225 0.86824 0.88333 0.91227 0.92241 0.94015 0.94657 0.95908 0.96392 0.97481 0.9894 0.96916 1.03123 1.02195
7762 0.84946 0.85299 0.86431 0.8708 0.88446 0.91595 0.92527 0.94503 0.94942 0.96271 0.96732 0.98015 0.99296 0.97275 1.03502 1.02615
7762.25 0.85133 0.85481 0.8664 0.87356 0.886 0.91962 0.92815 0.9497 0.95233 0.96633 0.97071 0.9855 0.99652 0.97633 1.03881 1.03035
7762.5 0.85349 0.85744 0.86856 0.87678 0.88869 0.92157 0.93184 0.95344 0.95653 0.96986 0.97461 0.9896 1.0012 0.97928 1.04298 1.03434
7762.75 0.85566 0.86006 0.87072 0.88 0.89138 0.92352 0.93553 0.95718 0.96073 0.97339 0.97855 0.9933 1.00615 0.98215 1.04729 1.03791
7763 0.85782 0.86269 0.87289 0.88322 0.89408 0.92547 0.93922 0.96092 0.96493 0.97691 0.98249 0.997 1.01111 0.98501 1.05161 1.04149
7763.25 0.85999 0.86532 0.87505 0.88645 0.89677 0.92742 0.94291 0.96466 0.96913 0.98044 0.98643 1.0007 1.01607 0.98788 1.05593 1.04507
7763.5 0.86217 0.86794 0.87722 0.88967 0.89946 0.92937 0.94661 0.9684 0.97333 0.98396 0.99037 1.0044 1.02102 0.99074 1.06024 1.04865
7763.75 0.8656 0.87093 0.88024 0.89199 0.90297 0.93157 0.95008 0.97194 0.9774 0.98763 0.99436 1.0081 1.02581 0.99366 1.06456 1.05223
7764 0.86902 0.87398 0.88388 0.89365 0.90718 0.93437 0.95306 0.97526 0.98122 0.99171 0.9985 1.01179 1.02883 0.99687 1.06851 1.05622
7764.25 0.87245 0.87704 0.88753 0.89532 0.91138 0.93717 0.95603 0.97858 0.98504 0.99579 1.00265 1.01549 1.03186 1.00007 1.07246 1.06046
7764.5 0.87587 0.88009 0.89118 0.89699 0.91559 0.93997 0.959 0.9819 0.98885 0.99986 1.00679 1.01918 1.03488 1.00327 1.07641 1.06469
7764.75 0.8793 0.88315 0.89483 0.89865 0.91979 0.94277 0.96198 0.98522 0.99267 1.00394 1.01094 1.02288 1.0379 1.00647 1.08036 1.06893
7765 0.88305 0.88635 0.89848 0.90032 0.924 0.94557 0.96495 0.98854 0.99649 1.00802 1.01508 1.02657 1.04092 1.00967 1.0843 1.07316
7765.25 0.88757 0.89057 0.90248 0.90513 0.92708 0.94902 0.96838 0.99202 0.99998 1.01209 1.01876 1.03019 1.04414 1.01273 1.08801 1.0774
7765.5 0.8921 0.8948 0.90655 0.91044 0.92992 0.95294 0.97212 0.99556 1.00328 1.01617 1.02195 1.03364 1.04769 1.01561 1.09105 1.08039
7765.75 0.89663 0.89902 0.91062 0.91576 0.93276 0.95687 0.97587 0.99909 1.00657 1.02024 1.02514 1.03709 1.05124 1.01849 1.09409 1.08328
7766 0.90115 0.90325 0.91469 0.92107 0.9356 0.9608 0.97962 1.00263 1.00986 1.02432 1.02833 1.04055 1.05479 1.02137 1.09714 1.08617
7766.25 0.90568 0.90748 0.91876 0.92639 0.93844 0.96473 0.98337 1.00616 1.01316 1.0284 1.03152 1.044 1.05835 1.02425 1.10018 1.08905
7766.5 0.91021 0.9117 0.92283 0.9317 0.94128 0.96866 0.98712 1.0097 1.01645 1.03247 1.03471 1.04745 1.0619 1.02714 1.10322 1.09194
7766.75 0.91403 0.91599 0.92684 0.9361 0.94472 0.97263 0.99073 1.01297 1.02 1.03626 1.03797 1.05089 1.06542 1.03013 1.10627 1.09482
7767 0.91785 0.92029 0.93081 0.93981 0.94867 0.97674 0.99401 1.01592 1.02406 1.0392 1.04153 1.05392 1.06864 1.03377 1.10984 1.09742
7767.25 0.92167 0.9246 0.93478 0.94351 0.95262 0.98084 0.99729 1.01888 1.02812 1.04215 1.04509 1.05696 1.07186 1.0374 1.11343 1.09983
7767.5 0.9255 0.9289 0.93875 0.94721 0.95657 0.98495 1.00057 1.02183 1.03218 1.04509 1.04865 1.05999 1.07508 1.04104 1.11702 1.10225
7767.75 0.92932 0.9332 0.94272 0.95092 0.96052 0.98905 1.00385 1.02478 1.03625 1.04804 1.05221 1.06303 1.07829 1.04467 1.1206 1.10467
7768 0.93314 0.93751 0.94669 0.95462 0.96447 0.99315 1.00712 1.02773 1.04031 1.05098 1.05577 1.06607 1.08151 1.04831 1.12419 1.10709
7768.25 0.93671 0.94177 0.95062 0.95868 0.96841 0.99726 1.0104 1.03067 1.04431 1.05392 1.05933 1.0691 1.08473 1.05194 1.12778 1.1095
7768.5 0.94018 0.946 0.95446 0.96371 0.97228 1.0008 1.01424 1.03354 1.04616 1.05607 1.06111 1.07139 1.08657 1.05395 1.13013 1.1115
7768.75 0.94365 0.95023 0.9583 0.96874 0.97616 1.00433 1.01808 1.03641 1.04802 1.05818 1.06268 1.07341 1.08801 1.0557 1.13192 1.11262
7769 0.94712 0.95447 0.96214 0.97376 0.98004 1.00787 1.02192 1.03928 1.04987 1.06029 1.06425 1.07543 1.08946 1.05744 1.13371 1.11375
